artikel_id;datum;menge;bestand;lieferzeit_tage
SANDALE-DA-36-GR;2023-09-01;9;7;75
SANDALE-DA-36-GR;2023-10-01;5;7;75
SANDALE-DA-36-GR;2023-11-01;2;7;75
SANDALE-DA-36-GR;2023-12-01;2;7;75
SANDALE-DA-36-GR;2024-01-01;2;7;75
SANDALE-DA-36-GR;2024-02-01;3;7;75
SANDALE-DA-36-GR;2024-03-01;6;7;75
SANDALE-DA-36-GR;2024-04-01;12;7;75
SANDALE-DA-36-GR;2024-05-01;11;7;75
SANDALE-DA-36-GR;2024-06-01;26;7;75
SANDALE-DA-36-GR;2024-07-01;21;7;75
SANDALE-DA-36-GR;2024-08-01;17;7;75
SANDALE-DA-36-GR;2024-09-01;9;7;75
SANDALE-DA-36-GR;2024-10-01;4;7;75
SANDALE-DA-36-GR;2024-11-01;2;7;75
SANDALE-DA-36-GR;2024-12-01;2;7;75
SANDALE-DA-36-NV;2023-01-01;2;4;75
SANDALE-DA-36-NV;2023-02-01;3;4;75
SANDALE-DA-36-NV;2023-03-01;7;4;75
SANDALE-DA-36-NV;2023-04-01;13;4;75
SANDALE-DA-36-NV;2023-05-01;20;4;75
SANDALE-DA-36-NV;2023-06-01;29;4;75
SANDALE-DA-36-NV;2023-07-01;37;4;75
SANDALE-DA-36-NV;2023-08-01;29;4;75
SANDALE-DA-36-NV;2023-09-01;14;4;75
SANDALE-DA-36-NV;2023-10-01;6;4;75
SANDALE-DA-36-NV;2023-11-01;2;4;75
SANDALE-DA-36-NV;2023-12-01;2;4;75
SANDALE-DA-36-NV;2024-01-01;3;4;75
SANDALE-DA-36-NV;2024-02-01;3;4;75
SANDALE-DA-36-NV;2024-03-01;8;4;75
SANDALE-DA-36-NV;2024-04-01;11;4;75
SANDALE-DA-36-NV;2024-05-01;31;4;75
SANDALE-DA-36-NV;2024-06-01;31;4;75
SANDALE-DA-36-NV;2024-07-01;39;4;75
SANDALE-DA-36-NV;2024-08-01;40;4;75
SANDALE-DA-36-NV;2024-09-01;15;4;75
SANDALE-DA-36-NV;2024-10-01;6;4;75
SANDALE-DA-36-NV;2024-11-01;3;4;75
SANDALE-DA-36-NV;2024-12-01;2;4;75
SANDALE-DA-37-BR;2023-01-01;4;8;75
SANDALE-DA-37-BR;2023-02-01;6;8;75
SANDALE-DA-37-BR;2023-03-01;14;8;75
SANDALE-DA-37-BR;2023-04-01;28;8;75
SANDALE-DA-37-BR;2023-05-01;56;8;75
SANDALE-DA-37-BR;2023-06-01;75;8;75
SANDALE-DA-37-BR;2023-07-01;90;8;75
SANDALE-DA-37-BR;2023-08-01;56;8;75
SANDALE-DA-37-BR;2023-09-01;16;8;75
SANDALE-DA-37-BR;2023-10-01;10;8;75
SANDALE-DA-37-BR;2023-11-01;5;8;75
SANDALE-DA-37-BR;2023-12-01;2;8;75
SANDALE-DA-37-BR;2024-01-01;5;8;75
SANDALE-DA-37-BR;2024-02-01;8;8;75
SANDALE-DA-37-BR;2024-03-01;18;8;75
SANDALE-DA-37-BR;2024-04-01;25;8;75
SANDALE-DA-37-BR;2024-05-01;47;8;75
SANDALE-DA-37-BR;2024-06-01;74;8;75
SANDALE-DA-37-BR;2024-07-01;76;8;75
SANDALE-DA-37-BR;2024-08-01;63;8;75
SANDALE-DA-37-BR;2024-09-01;26;8;75
SANDALE-DA-37-BR;2024-10-01;10;8;75
SANDALE-DA-37-BR;2024-11-01;7;8;75
SANDALE-DA-37-BR;2024-12-01;4;8;75
SANDALE-DA-37-SW;2023-01-01;7;8;75
SANDALE-DA-37-SW;2023-02-01;10;8;75
SANDALE-DA-37-SW;2023-03-01;23;8;75
SANDALE-DA-37-SW;2023-04-01;33;8;75
SANDALE-DA-37-SW;2023-05-01;70;8;75
SANDALE-DA-37-SW;2023-06-01;94;8;75
SANDALE-DA-37-SW;2023-07-01;64;8;75
SANDALE-DA-37-SW;2023-08-01;69;8;75
SANDALE-DA-37-SW;2023-09-01;37;8;75
SANDALE-DA-37-SW;2023-10-01;16;8;75
SANDALE-DA-37-SW;2023-11-01;8;8;75
SANDALE-DA-37-SW;2023-12-01;6;8;75
SANDALE-DA-37-SW;2024-01-01;6;8;75
SANDALE-DA-37-SW;2024-02-01;9;8;75
SANDALE-DA-37-SW;2024-03-01;18;8;75
SANDALE-DA-37-SW;2024-04-01;25;8;75
SANDALE-DA-37-SW;2024-05-01;82;8;75
SANDALE-DA-37-SW;2024-06-01;91;8;75
SANDALE-DA-37-SW;2024-07-01;68;8;75
SANDALE-DA-37-SW;2024-08-01;72;8;75
SANDALE-DA-37-SW;2024-09-01;28;8;75
SANDALE-DA-37-SW;2024-10-01;12;8;75
SANDALE-DA-37-SW;2024-11-01;8;8;75
SANDALE-DA-37-SW;2024-12-01;9;8;75
SANDALE-DA-38-GR;2023-01-01;3;20;75
SANDALE-DA-38-GR;2023-02-01;6;20;75
SANDALE-DA-38-GR;2023-03-01;15;20;75
SANDALE-DA-38-GR;2023-04-01;21;20;75
SANDALE-DA-38-GR;2023-05-01;37;20;75
SANDALE-DA-38-GR;2023-06-01;76;20;75
SANDALE-DA-38-GR;2023-07-01;66;20;75
SANDALE-DA-38-GR;2023-08-01;39;20;75
SANDALE-DA-38-GR;2023-09-01;13;20;75
SANDALE-DA-38-GR;2023-10-01;10;20;75
SANDALE-DA-38-GR;2023-11-01;5;20;75
SANDALE-DA-38-GR;2023-12-01;4;20;75
SANDALE-DA-38-GR;2024-01-01;3;20;75
SANDALE-DA-38-GR;2024-02-01;7;20;75
SANDALE-DA-38-GR;2024-03-01;9;20;75
SANDALE-DA-38-GR;2024-04-01;19;20;75
SANDALE-DA-38-GR;2024-05-01;48;20;75
SANDALE-DA-38-GR;2024-06-01;56;20;75
SANDALE-DA-38-GR;2024-07-01;62;20;75
SANDALE-DA-38-GR;2024-08-01;29;20;75
SANDALE-DA-38-GR;2024-09-01;19;20;75
SANDALE-DA-38-GR;2024-10-01;11;20;75
SANDALE-DA-38-GR;2024-11-01;4;20;75
SANDALE-DA-38-GR;2024-12-01;6;20;75
SANDALE-DA-39-BG;2023-01-01;4;32;75
SANDALE-DA-39-BG;2023-02-01;4;32;75
SANDALE-DA-39-BG;2023-03-01;16;32;75
SANDALE-DA-39-BG;2023-04-01;23;32;75
SANDALE-DA-39-BG;2023-05-01;40;32;75
SANDALE-DA-39-BG;2023-06-01;58;32;75
SANDALE-DA-39-BG;2023-07-01;65;32;75
SANDALE-DA-39-BG;2023-08-01;60;32;75
SANDALE-DA-39-BG;2023-09-01;16;32;75
SANDALE-DA-39-BG;2023-10-01;10;32;75
SANDALE-DA-39-BG;2023-11-01;4;32;75
SANDALE-DA-39-BG;2023-12-01;5;32;75
SANDALE-DA-39-BG;2024-01-01;5;32;75
SANDALE-DA-39-BG;2024-02-01;3;32;75
SANDALE-DA-39-BG;2024-03-01;14;32;75
SANDALE-DA-39-BG;2024-04-01;25;32;75
SANDALE-DA-39-BG;2024-05-01;29;32;75
SANDALE-DA-39-BG;2024-06-01;34;32;75
SANDALE-DA-39-BG;2024-07-01;52;32;75
SANDALE-DA-39-BG;2024-08-01;46;32;75
SANDALE-DA-39-BG;2024-09-01;19;32;75
SANDALE-DA-39-BG;2024-10-01;9;32;75
SANDALE-DA-39-BG;2024-11-01;6;32;75
SANDALE-DA-39-BG;2024-12-01;5;32;75
SANDALE-DA-40-BG;2023-01-01;3;6;75
SANDALE-DA-40-BG;2023-02-01;4;6;75
SANDALE-DA-40-BG;2023-03-01;10;6;75
SANDALE-DA-40-BG;2023-04-01;14;6;75
SANDALE-DA-40-BG;2023-05-01;37;6;75
SANDALE-DA-40-BG;2023-06-01;40;6;75
SANDALE-DA-40-BG;2023-07-01;30;6;75
SANDALE-DA-40-BG;2023-08-01;50;6;75
SANDALE-DA-40-BG;2023-09-01;14;6;75
SANDALE-DA-40-BG;2023-10-01;6;6;75
SANDALE-DA-40-BG;2023-11-01;3;6;75
SANDALE-DA-40-BG;2023-12-01;3;6;75
SANDALE-DA-40-BG;2024-01-01;3;6;75
SANDALE-DA-40-BG;2024-02-01;4;6;75
SANDALE-DA-40-BG;2024-03-01;9;6;75
SANDALE-DA-40-BG;2024-04-01;15;6;75
SANDALE-DA-40-BG;2024-05-01;28;6;75
SANDALE-DA-40-BG;2024-06-01;46;6;75
SANDALE-DA-40-BG;2024-07-01;38;6;75
SANDALE-DA-40-BG;2024-08-01;34;6;75
SANDALE-DA-40-BG;2024-09-01;12;6;75
SANDALE-DA-40-BG;2024-10-01;6;6;75
SANDALE-DA-40-BG;2024-11-01;4;6;75
SANDALE-DA-40-BG;2024-12-01;3;6;75
SANDALE-DA-40-NV;2023-01-01;3;5;75
SANDALE-DA-40-NV;2023-02-01;4;5;75
SANDALE-DA-40-NV;2023-03-01;13;5;75
SANDALE-DA-40-NV;2023-04-01;16;5;75
SANDALE-DA-40-NV;2023-05-01;35;5;75
SANDALE-DA-40-NV;2023-06-01;76;5;75
SANDALE-DA-40-NV;2023-07-01;35;5;75
SANDALE-DA-40-NV;2023-08-01;42;5;75
SANDALE-DA-40-NV;2023-09-01;23;5;75
SANDALE-DA-40-NV;2023-10-01;10;5;75
SANDALE-DA-40-NV;2023-11-01;5;5;75
SANDALE-DA-40-NV;2023-12-01;4;5;75
SANDALE-DA-40-NV;2024-01-01;4;5;75
SANDALE-DA-40-NV;2024-02-01;6;5;75
SANDALE-DA-40-NV;2024-03-01;13;5;75
SANDALE-DA-40-NV;2024-04-01;20;5;75
SANDALE-DA-40-NV;2024-05-01;39;5;75
SANDALE-DA-40-NV;2024-06-01;56;5;75
SANDALE-DA-40-NV;2024-07-01;53;5;75
SANDALE-DA-40-NV;2024-08-01;41;5;75
SANDALE-DA-40-NV;2024-09-01;25;5;75
SANDALE-DA-40-NV;2024-10-01;9;5;75
SANDALE-DA-40-NV;2024-11-01;5;5;75
SANDALE-DA-40-NV;2024-12-01;4;5;75
SANDALE-DA-40-SW;2023-01-01;5;12;75
SANDALE-DA-40-SW;2023-02-01;9;12;75
SANDALE-DA-40-SW;2023-03-01;19;12;75
SANDALE-DA-40-SW;2023-04-01;38;12;75
SANDALE-DA-40-SW;2023-05-01;85;12;75
SANDALE-DA-40-SW;2023-06-01;83;12;75
SANDALE-DA-40-SW;2023-07-01;121;12;75
SANDALE-DA-40-SW;2023-08-01;57;12;75
SANDALE-DA-40-SW;2023-09-01;31;12;75
SANDALE-DA-40-SW;2023-10-01;14;12;75
SANDALE-DA-40-SW;2023-11-01;8;12;75
SANDALE-DA-40-SW;2023-12-01;3;12;75
SANDALE-DA-40-SW;2024-01-01;6;12;75
SANDALE-DA-40-SW;2024-02-01;5;12;75
SANDALE-DA-40-SW;2024-03-01;15;12;75
SANDALE-DA-40-SW;2024-04-01;22;12;75
SANDALE-DA-40-SW;2024-05-01;63;12;75
SANDALE-DA-40-SW;2024-06-01;71;12;75
SANDALE-DA-40-SW;2024-07-01;68;12;75
SANDALE-DA-40-SW;2024-08-01;65;12;75
SANDALE-DA-40-SW;2024-09-01;26;12;75
SANDALE-DA-40-SW;2024-10-01;16;12;75
SANDALE-DA-40-SW;2024-11-01;9;12;75
SANDALE-DA-40-SW;2024-12-01;8;12;75
SANDALE-DA-41-NV;2023-01-01;2;4;75
SANDALE-DA-41-NV;2023-02-01;3;4;75
SANDALE-DA-41-NV;2023-03-01;6;4;75
SANDALE-DA-41-NV;2023-04-01;7;4;75
SANDALE-DA-41-NV;2023-05-01;26;4;75
SANDALE-DA-41-NV;2023-06-01;25;4;75
SANDALE-DA-41-NV;2023-07-01;28;4;75
SANDALE-DA-41-NV;2023-08-01;22;4;75
SANDALE-DA-41-NV;2023-09-01;14;4;75
SANDALE-DA-41-NV;2023-10-01;5;4;75
SANDALE-DA-41-NV;2023-11-01;3;4;75
SANDALE-DA-41-NV;2023-12-01;1;4;75
SANDALE-DA-41-NV;2024-01-01;3;4;75
SANDALE-DA-41-NV;2024-02-01;2;4;75
SANDALE-DA-41-NV;2024-03-01;8;4;75
SANDALE-DA-41-NV;2024-04-01;15;4;75
SANDALE-DA-41-NV;2024-05-01;24;4;75
SANDALE-DA-41-NV;2024-06-01;33;4;75
SANDALE-DA-41-NV;2024-07-01;34;4;75
SANDALE-DA-41-NV;2024-08-01;30;4;75
SANDALE-DA-41-NV;2024-09-01;13;4;75
SANDALE-DA-41-NV;2024-10-01;4;4;75
SANDALE-DA-41-NV;2024-11-01;3;4;75
SANDALE-DA-41-NV;2024-12-01;3;4;75
SANDALE-DA-41-WS;2023-01-01;4;8;75
SANDALE-DA-41-WS;2023-02-01;4;8;75
SANDALE-DA-41-WS;2023-03-01;10;8;75
SANDALE-DA-41-WS;2023-04-01;23;8;75
SANDALE-DA-41-WS;2023-05-01;34;8;75
SANDALE-DA-41-WS;2023-06-01;36;8;75
SANDALE-DA-41-WS;2023-07-01;46;8;75
SANDALE-DA-41-WS;2023-08-01;32;8;75
SANDALE-DA-41-WS;2023-09-01;23;8;75
SANDALE-DA-41-WS;2023-10-01;9;8;75
SANDALE-DA-41-WS;2023-11-01;6;8;75
SANDALE-DA-41-WS;2023-12-01;3;8;75
SANDALE-DA-41-WS;2024-01-01;2;8;75
SANDALE-DA-41-WS;2024-02-01;5;8;75
SANDALE-DA-41-WS;2024-03-01;9;8;75
SANDALE-DA-41-WS;2024-04-01;23;8;75
SANDALE-DA-41-WS;2024-05-01;34;8;75
SANDALE-DA-41-WS;2024-06-01;48;8;75
SANDALE-DA-41-WS;2024-07-01;72;8;75
SANDALE-DA-41-WS;2024-08-01;36;8;75
SANDALE-DA-41-WS;2024-09-01;24;8;75
SANDALE-DA-41-WS;2024-10-01;10;8;75
SANDALE-DA-41-WS;2024-11-01;5;8;75
SANDALE-DA-41-WS;2024-12-01;3;8;75
SCHNEEBOOT-HE-40-BR;2023-01-01;17;41;105
SCHNEEBOOT-HE-40-BR;2023-02-01;10;41;105
SCHNEEBOOT-HE-40-BR;2023-03-01;5;41;105
SCHNEEBOOT-HE-40-BR;2023-04-01;2;41;105
SCHNEEBOOT-HE-40-BR;2023-05-01;1;41;105
SCHNEEBOOT-HE-40-BR;2023-06-01;1;41;105
SCHNEEBOOT-HE-40-BR;2023-07-01;1;41;105
SCHNEEBOOT-HE-40-BR;2023-08-01;2;41;105
SCHNEEBOOT-HE-40-BR;2023-09-01;6;41;105
SCHNEEBOOT-HE-40-BR;2023-10-01;11;41;105
SCHNEEBOOT-HE-40-BR;2023-11-01;21;41;105
SCHNEEBOOT-HE-40-BR;2023-12-01;21;41;105
SCHNEEBOOT-HE-40-BR;2024-01-01;19;41;105
SCHNEEBOOT-HE-40-BR;2024-02-01;9;41;105
SCHNEEBOOT-HE-40-BR;2024-03-01;6;41;105
SCHNEEBOOT-HE-40-BR;2024-04-01;2;41;105
SCHNEEBOOT-HE-40-BR;2024-05-01;2;41;105
SCHNEEBOOT-HE-40-BR;2024-06-01;1;41;105
SCHNEEBOOT-HE-40-BR;2024-07-01;1;41;105
SCHNEEBOOT-HE-40-BR;2024-08-01;2;41;105
SCHNEEBOOT-HE-40-BR;2024-09-01;6;41;105
SCHNEEBOOT-HE-40-BR;2024-10-01;11;41;105
SCHNEEBOOT-HE-40-BR;2024-11-01;23;41;105
SCHNEEBOOT-HE-40-BR;2024-12-01;30;41;105
SCHNEEBOOT-HE-40-GR;2023-01-01;12;27;105
SCHNEEBOOT-HE-40-GR;2023-02-01;7;27;105
SCHNEEBOOT-HE-40-GR;2023-03-01;4;27;105
SCHNEEBOOT-HE-40-GR;2023-04-01;2;27;105
SCHNEEBOOT-HE-40-GR;2023-05-01;1;27;105
SCHNEEBOOT-HE-40-GR;2023-06-01;0;27;105
SCHNEEBOOT-HE-40-GR;2023-07-01;1;27;105
SCHNEEBOOT-HE-40-GR;2023-08-01;1;27;105
SCHNEEBOOT-HE-40-GR;2023-09-01;2;27;105
SCHNEEBOOT-HE-40-GR;2023-10-01;9;27;105
SCHNEEBOOT-HE-40-GR;2023-11-01;12;27;105
SCHNEEBOOT-HE-40-GR;2023-12-01;17;27;105
SCHNEEBOOT-HE-40-GR;2024-01-01;10;27;105
SCHNEEBOOT-HE-40-GR;2024-02-01;6;27;105
SCHNEEBOOT-HE-40-GR;2024-03-01;3;27;105
SCHNEEBOOT-HE-40-GR;2024-04-01;2;27;105
SCHNEEBOOT-HE-40-GR;2024-05-01;1;27;105
SCHNEEBOOT-HE-40-GR;2024-06-01;1;27;105
SCHNEEBOOT-HE-40-GR;2024-07-01;1;27;105
SCHNEEBOOT-HE-40-GR;2024-08-01;1;27;105
SCHNEEBOOT-HE-40-GR;2024-09-01;3;27;105
SCHNEEBOOT-HE-40-GR;2024-10-01;8;27;105
SCHNEEBOOT-HE-40-GR;2024-11-01;14;27;105
SCHNEEBOOT-HE-40-GR;2024-12-01;13;27;105
SCHNEEBOOT-HE-40-NV;2023-01-01;13;31;105
SCHNEEBOOT-HE-40-NV;2023-02-01;6;31;105
SCHNEEBOOT-HE-40-NV;2023-03-01;3;31;105
SCHNEEBOOT-HE-40-NV;2023-04-01;2;31;105
SCHNEEBOOT-HE-40-NV;2023-05-01;1;31;105
SCHNEEBOOT-HE-40-NV;2023-06-01;1;31;105
SCHNEEBOOT-HE-40-NV;2023-07-01;1;31;105
SCHNEEBOOT-HE-40-NV;2023-08-01;1;31;105
SCHNEEBOOT-HE-40-NV;2023-09-01;5;31;105
SCHNEEBOOT-HE-40-NV;2023-10-01;9;31;105
SCHNEEBOOT-HE-40-NV;2023-11-01;17;31;105
SCHNEEBOOT-HE-40-NV;2023-12-01;19;31;105
SCHNEEBOOT-HE-40-NV;2024-01-01;9;31;105
SCHNEEBOOT-HE-40-NV;2024-02-01;11;31;105
SCHNEEBOOT-HE-40-NV;2024-03-01;4;31;105
SCHNEEBOOT-HE-40-NV;2024-04-01;2;31;105
SCHNEEBOOT-HE-40-NV;2024-05-01;2;31;105
SCHNEEBOOT-HE-40-NV;2024-06-01;1;31;105
SCHNEEBOOT-HE-40-NV;2024-07-01;1;31;105
SCHNEEBOOT-HE-40-NV;2024-08-01;2;31;105
SCHNEEBOOT-HE-40-NV;2024-09-01;5;31;105
SCHNEEBOOT-HE-40-NV;2024-10-01;16;31;105
SCHNEEBOOT-HE-40-NV;2024-11-01;17;31;105
SCHNEEBOOT-HE-40-NV;2024-12-01;28;31;105
SCHNEEBOOT-HE-40-SW;2023-01-01;25;75;105
SCHNEEBOOT-HE-40-SW;2023-02-01;11;75;105
SCHNEEBOOT-HE-40-SW;2023-03-01;8;75;105
SCHNEEBOOT-HE-40-SW;2023-04-01;4;75;105
SCHNEEBOOT-HE-40-SW;2023-05-01;3;75;105
SCHNEEBOOT-HE-40-SW;2023-06-01;1;75;105
SCHNEEBOOT-HE-40-SW;2023-07-01;1;75;105
SCHNEEBOOT-HE-40-SW;2023-08-01;3;75;105
SCHNEEBOOT-HE-40-SW;2023-09-01;5;75;105
SCHNEEBOOT-HE-40-SW;2023-10-01;20;75;105
SCHNEEBOOT-HE-40-SW;2023-11-01;27;75;105
SCHNEEBOOT-HE-40-SW;2023-12-01;36;75;105
SCHNEEBOOT-HE-40-SW;2024-01-01;21;75;105
SCHNEEBOOT-HE-40-SW;2024-02-01;13;75;105
SCHNEEBOOT-HE-40-SW;2024-03-01;7;75;105
SCHNEEBOOT-HE-40-SW;2024-04-01;3;75;105
SCHNEEBOOT-HE-40-SW;2024-05-01;2;75;105
SCHNEEBOOT-HE-40-SW;2024-06-01;1;75;105
SCHNEEBOOT-HE-40-SW;2024-07-01;1;75;105
SCHNEEBOOT-HE-40-SW;2024-08-01;3;75;105
SCHNEEBOOT-HE-40-SW;2024-09-01;4;75;105
SCHNEEBOOT-HE-40-SW;2024-10-01;16;75;105
SCHNEEBOOT-HE-40-SW;2024-11-01;30;75;105
SCHNEEBOOT-HE-40-SW;2024-12-01;31;75;105
SCHNEEBOOT-HE-40-WS;2023-01-01;15;84;105
SCHNEEBOOT-HE-40-WS;2023-02-01;15;84;105
SCHNEEBOOT-HE-40-WS;2023-03-01;6;84;105
SCHNEEBOOT-HE-40-WS;2023-04-01;3;84;105
SCHNEEBOOT-HE-40-WS;2023-05-01;2;84;105
SCHNEEBOOT-HE-40-WS;2023-06-01;1;84;105
SCHNEEBOOT-HE-40-WS;2023-07-01;1;84;105
SCHNEEBOOT-HE-40-WS;2023-08-01;2;84;105
SCHNEEBOOT-HE-40-WS;2023-09-01;6;84;105
SCHNEEBOOT-HE-40-WS;2023-10-01;15;84;105
SCHNEEBOOT-HE-40-WS;2023-11-01;22;84;105
SCHNEEBOOT-HE-40-WS;2023-12-01;25;84;105
SCHNEEBOOT-HE-40-WS;2024-01-01;16;84;105
SCHNEEBOOT-HE-40-WS;2024-02-01;11;84;105
SCHNEEBOOT-HE-40-WS;2024-03-01;6;84;105
SCHNEEBOOT-HE-40-WS;2024-04-01;3;84;105
SCHNEEBOOT-HE-40-WS;2024-05-01;2;84;105
SCHNEEBOOT-HE-40-WS;2024-06-01;1;84;105
SCHNEEBOOT-HE-40-WS;2024-07-01;1;84;105
SCHNEEBOOT-HE-40-WS;2024-08-01;2;84;105
SCHNEEBOOT-HE-40-WS;2024-09-01;6;84;105
SCHNEEBOOT-HE-40-WS;2024-10-01;11;84;105
SCHNEEBOOT-HE-40-WS;2024-11-01;18;84;105
SCHNEEBOOT-HE-40-WS;2024-12-01;30;84;105
SCHNEEBOOT-HE-41-NV;2023-01-01;16;32;105
SCHNEEBOOT-HE-41-NV;2023-02-01;13;32;105
SCHNEEBOOT-HE-41-NV;2023-03-01;6;32;105
SCHNEEBOOT-HE-41-NV;2023-04-01;3;32;105
SCHNEEBOOT-HE-41-NV;2023-05-01;2;32;105
SCHNEEBOOT-HE-41-NV;2023-06-01;1;32;105
SCHNEEBOOT-HE-41-NV;2023-07-01;1;32;105
SCHNEEBOOT-HE-41-NV;2023-08-01;3;32;105
SCHNEEBOOT-HE-41-NV;2023-09-01;8;32;105
SCHNEEBOOT-HE-41-NV;2023-10-01;15;32;105
SCHNEEBOOT-HE-41-NV;2023-11-01;27;32;105
SCHNEEBOOT-HE-41-NV;2023-12-01;25;32;105
SCHNEEBOOT-HE-41-NV;2024-01-01;20;32;105
SCHNEEBOOT-HE-41-NV;2024-02-01;11;32;105
SCHNEEBOOT-HE-41-NV;2024-03-01;5;32;105
SCHNEEBOOT-HE-41-NV;2024-04-01;3;32;105
SCHNEEBOOT-HE-41-NV;2024-05-01;2;32;105
SCHNEEBOOT-HE-41-NV;2024-06-01;1;32;105
SCHNEEBOOT-HE-41-NV;2024-07-01;1;32;105
SCHNEEBOOT-HE-41-NV;2024-08-01;3;32;105
SCHNEEBOOT-HE-41-NV;2024-09-01;8;32;105
SCHNEEBOOT-HE-41-NV;2024-10-01;11;32;105
SCHNEEBOOT-HE-41-NV;2024-11-01;27;32;105
SCHNEEBOOT-HE-41-NV;2024-12-01;39;32;105
SCHNEEBOOT-HE-41-RT;2023-01-01;9;47;105
SCHNEEBOOT-HE-41-RT;2023-02-01;6;47;105
SCHNEEBOOT-HE-41-RT;2023-03-01;4;47;105
SCHNEEBOOT-HE-41-RT;2023-04-01;2;47;105
SCHNEEBOOT-HE-41-RT;2023-05-01;1;47;105
SCHNEEBOOT-HE-41-RT;2023-06-01;1;47;105
SCHNEEBOOT-HE-41-RT;2023-07-01;1;47;105
SCHNEEBOOT-HE-41-RT;2023-08-01;2;47;105
SCHNEEBOOT-HE-41-RT;2023-09-01;5;47;105
SCHNEEBOOT-HE-41-RT;2023-10-01;6;47;105
SCHNEEBOOT-HE-41-RT;2023-11-01;12;47;105
SCHNEEBOOT-HE-41-RT;2023-12-01;16;47;105
SCHNEEBOOT-HE-41-RT;2024-01-01;8;47;105
SCHNEEBOOT-HE-41-RT;2024-02-01;6;47;105
SCHNEEBOOT-HE-41-RT;2024-03-01;3;47;105
SCHNEEBOOT-HE-41-RT;2024-04-01;2;47;105
SCHNEEBOOT-HE-41-RT;2024-05-01;1;47;105
SCHNEEBOOT-HE-41-RT;2024-06-01;1;47;105
SCHNEEBOOT-HE-41-RT;2024-07-01;1;47;105
SCHNEEBOOT-HE-41-RT;2024-08-01;1;47;105
SCHNEEBOOT-HE-41-RT;2024-09-01;6;47;105
SCHNEEBOOT-HE-41-RT;2024-10-01;10;47;105
SCHNEEBOOT-HE-41-RT;2024-11-01;15;47;105
SCHNEEBOOT-HE-41-RT;2024-12-01;21;47;105
SCHNEEBOOT-HE-42-NV;2023-01-01;31;73;105
SCHNEEBOOT-HE-42-NV;2023-02-01;19;73;105
SCHNEEBOOT-HE-42-NV;2023-03-01;11;73;105
SCHNEEBOOT-HE-42-NV;2023-04-01;4;73;105
SCHNEEBOOT-HE-42-NV;2023-05-01;3;73;105
SCHNEEBOOT-HE-42-NV;2023-06-01;2;73;105
SCHNEEBOOT-HE-42-NV;2023-07-01;2;73;105
SCHNEEBOOT-HE-42-NV;2023-08-01;1;73;105
SCHNEEBOOT-HE-42-NV;2023-09-01;13;73;105
SCHNEEBOOT-HE-42-NV;2023-10-01;18;73;105
SCHNEEBOOT-HE-42-NV;2023-11-01;45;73;105
SCHNEEBOOT-HE-42-NV;2023-12-01;48;73;105
SCHNEEBOOT-HE-42-NV;2024-01-01;31;73;105
SCHNEEBOOT-HE-42-NV;2024-02-01;21;73;105
SCHNEEBOOT-HE-42-NV;2024-03-01;10;73;105
SCHNEEBOOT-HE-42-NV;2024-04-01;5;73;105
SCHNEEBOOT-HE-42-NV;2024-05-01;2;73;105
SCHNEEBOOT-HE-42-NV;2024-06-01;1;73;105
SCHNEEBOOT-HE-42-NV;2024-07-01;2;73;105
SCHNEEBOOT-HE-42-NV;2024-08-01;4;73;105
SCHNEEBOOT-HE-42-NV;2024-09-01;10;73;105
SCHNEEBOOT-HE-42-NV;2024-10-01;28;73;105
SCHNEEBOOT-HE-42-NV;2024-11-01;36;73;105
SCHNEEBOOT-HE-42-NV;2024-12-01;45;73;105
SCHNEEBOOT-HE-43-BG;2023-01-01;25;59;105
SCHNEEBOOT-HE-43-BG;2023-02-01;23;59;105
SCHNEEBOOT-HE-43-BG;2023-03-01;9;59;105
SCHNEEBOOT-HE-43-BG;2023-04-01;5;59;105
SCHNEEBOOT-HE-43-BG;2023-05-01;3;59;105
SCHNEEBOOT-HE-43-BG;2023-06-01;2;59;105
SCHNEEBOOT-HE-43-BG;2023-07-01;2;59;105
SCHNEEBOOT-HE-43-BG;2023-08-01;2;59;105
SCHNEEBOOT-HE-43-BG;2023-09-01;11;59;105
SCHNEEBOOT-HE-43-BG;2023-10-01;25;59;105
SCHNEEBOOT-HE-43-BG;2023-11-01;44;59;105
SCHNEEBOOT-HE-43-BG;2023-12-01;37;59;105
SCHNEEBOOT-HE-43-BG;2024-01-01;18;59;105
SCHNEEBOOT-HE-43-BG;2024-02-01;17;59;105
SCHNEEBOOT-HE-43-BG;2024-03-01;11;59;105
SCHNEEBOOT-HE-43-BG;2024-04-01;5;59;105
SCHNEEBOOT-HE-43-BG;2024-05-01;2;59;105
SCHNEEBOOT-HE-43-BG;2024-06-01;2;59;105
SCHNEEBOOT-HE-43-BG;2024-07-01;1;59;105
SCHNEEBOOT-HE-43-BG;2024-08-01;3;59;105
SCHNEEBOOT-HE-43-BG;2024-09-01;12;59;105
SCHNEEBOOT-HE-43-BG;2024-10-01;22;59;105
SCHNEEBOOT-HE-43-BG;2024-11-01;32;59;105
SCHNEEBOOT-HE-43-BG;2024-12-01;35;59;105
SCHNEEBOOT-HE-43-SW;2023-01-01;58;205;105
SCHNEEBOOT-HE-43-SW;2023-02-01;53;205;105
SCHNEEBOOT-HE-43-SW;2023-03-01;14;205;105
SCHNEEBOOT-HE-43-SW;2023-04-01;7;205;105
